,Image_id,Text,label_list,object_list
1962,91627.png,"i should not be expected to
pledge allegiance to any country
.S.
including america
","['Headgear', 'Photo caption']","['Person', 'Hat', 'Microphone', 'Clothing', 'Flag', 'Microphone']"
1963,91637.png,"we waste so much food and water
meanwhile,
others are starving and
have no clean water
","['Photo caption', 'Internet meme', 'Photography', 'Adaptation', 'Child']","['Person', 'Packaged goods']"
1964,91647.png,"i
i love pudding
pudding my dick where it doesn't belong
","['Forehead', 'Chin', 'Bow tie', 'Smile', 'Photo caption', 'Tie', 'Photography', 'Wrinkle']","['Tie', 'Person', 'Person']"
1965,91654.png,"i don't care mom, i they deport juan
i'm going with him
","['Skin', 'Product', 'Text', 'Sitting', 'Comfort', 'Technology', 'Photo caption', 'Conversation', 'Happy', 'Furniture']","['Person', 'Jeans', 'Top', 'Person', 'Top', 'Person']"
1966,91674.png,"how white men look at you after
they've already called the cops
","['Common chimpanzee', 'Mammal', 'Facial expression', 'Primate', 'Snout', 'Smile', 'Adaptation', 'Human', 'Organism', 'Photo caption']",['Animal']
1967,91675.png,"stop saying we are terrorists
muslims are not terrorists
","['People', 'Internet meme', 'Photo caption', 'Photography', 'Smile']","['Person', 'Clothing']"
1968,91683.png,"hello dispatch,
white folks are celebrating
killing other white folks
for land that ain't theirs
","['Photo caption', 'Competition event', 'Photography', 'Font', 'Player', 'Recreation', 'Team', 'Team sport', 'Happy']","['Top', 'Person', 'Person', 'Dog', 'Belt']"
1969,91704.png,"when you finger
a girl'trom auschwitz
","['Human', 'Hand', 'Soil', 'Rock', 'Font', 'Adaptation', 'Photo caption', 'Plant', 'Compost']",['Packaged goods']
1970,91708.png,"when mohamed puts it inside
","['Guru', 'Adaptation', 'Sitting']","['Footwear', 'Person', 'Person', 'Clothing', 'Overall', 'Lighting']"
1971,91724.png,"my life goal?
make somebody this
fucking triggered
","['Text', 'Font', 'Photo caption', 'Gesture', 'Hand', 'Photography', 'Finger', 'Job', 'Internet meme', 'Thumb']","['Person', 'Top', 'Belt']"
1972,91730.png,"anything that doesn't
belong to them
black people
","['Child', 'Facial expression', 'Product', 'Text', 'Toddler', 'Baby', 'Photo caption', 'Play', 'Sweetness', 'Font']","['Person', 'Food']"
1973,91736.png,"mainlanders, they are
eat dogs, they do
","['People', 'Product', 'Fun', 'Font', 'Photo caption', 'Photography', 'Cool', 'Advertising', 'Happy']","['Person', 'Person', 'Person', 'Person', 'Person', 'Belt', 'Outerwear', 'Top', 'Jeans', 'Jeans']"
1974,91738.png,"i'm just gon
sit here
an
& mind
my business
","['Font', 'Photography', 'Adaptation', 'Photo caption', 'Flesh', 'Advertising']",['Person']
1975,91740.png,"igot 99 problemms and chromosomes
","['Organism', 'Green', 'Font', 'Turquoise', 'Finger', 'Science']","['Animal', 'Animal']"
1976,91750.png,"what's black on top
and white on bottom
rape
","['Facial expression', 'Text', 'Photo caption', 'Internet meme', 'Nose', 'Forehead', 'Cool', 'Smile', 'Photography', 'Gesture']","['Person', 'Clothing']"
1977,91753.png,"america is made from immigrants.
NIT
NOW
NOW
OPPORTUNITY
ORTUNITY
NOW
OW
OPPORTUNIT
NOW
period.
SIDENT
we are a melting pot
of diverse people
","['World', 'Album cover']","['Person', 'Person', 'Tie', 'Suit', 'Clothing']"
1978,91754.png,"when you finally buy a dishwasher
this works a lot better thana sponge
","['Job', 'Photo caption', 'Furniture', 'Door']","['Person', 'Jeans']"
1979,91756.png,"abnormal vs normal
","['Photograph', 'Brick', 'Street fashion', 'Wall', 'Fashion', 'Cool', 'Jacket', 'Brickwork', 'Beanie', 'Photography']","['Person', 'Person', 'Pants', 'Top']"
1980,91763.png,"imagine being so disgusting there have to be
laws to try to stộp normal people from hating you
","['Photo caption', 'Official', 'Businessperson', 'Suit', 'Photography', 'Spokesperson']","['Glasses', 'Person', 'Tie']"
1981,91764.png,"this violence will not be tolerated !
only we're allowed to do that!
","['Bird', 'Photo caption', 'Pigeons and doves', 'Beak', 'Rock dove', 'Goose', 'Adaptation', 'Water bird', 'Organism', 'Seabird']","['Bird', 'Bird', 'Bird']"
1982,91765.png,"hurry up son, you
have to peddle faster!
","['Cycling', 'Vehicle', 'Recreation', 'Bicycles--Equipment and supplies', 'Bicycle accessory', 'Bicycle', 'Bicycle helmet', 'Helmet', 'Photo caption', 'Wheel']","['Shoe', 'Person', 'Bicycle wheel', 'Person', 'Helmet', 'Bicycle', 'Footwear', 'Pants', 'Hat', 'Top']"
1983,91768.png,"wtf am i wearing
","['Poster', 'Forehead', 'Movie', 'Font', 'Photo caption', 'Photography', 'Album cover']",['Clothing']
1984,91786.png,"keeping your dishwasher clean
will make it last·longer
","['Photograph', 'Photo caption', 'Product', 'Bathtub', 'Photography', 'Font', 'Room', 'Furniture', 'Mattress', 'Comfort']",[]
1985,91802.png,"i'm offended
ABSTRACT
BACKGROUND
that means
i'm right
","['Face', 'Text', 'Eyewear', 'Nose', 'Glasses', 'Product', 'Chin', 'Forehead', 'Font', 'Line']","['Person', 'Glasses']"
1986,91803.png,"fucks a goat
fucks a goat
","['Facial hair', 'Beard', 'Moustache', 'Forehead', 'Photo caption', 'Album cover']","['Person', 'Clothing']"
1987,91806.png,"gas yourself
","['Snapshot', 'Photography', 'Font', 'Headgear', 'Photo caption']",['Person']
1988,91827.png,"two powerful women
in our country
","['Hair', 'Face', 'Lip', 'Hairstyle', 'Eyebrow', 'Nose', 'Forehead', 'Cheek', 'Black hair', 'Bangs']","['Person', 'Person', 'Glasses', 'Clothing', 'Necklace', 'Glasses', 'Hat']"
1989,91836.png,"one of my 5 boyfriends
slept with another girl
I never trust men again!
","['Forehead', 'Text', 'Photo caption', 'Cool', 'Font', 'Photography', 'Adaptation']","['Person', 'Luggage & bags', 'Top']"
1990,91840.png,"take advantage of u.n. and foreign aid-funded
housing and benetits
""death to the west!""
","['Facial expression', 'Facial hair', 'Photo caption', 'Beard', 'Human', 'Photography', 'Fun', 'Smile', 'Mouth', 'Moustache']","['Hat', 'Hat', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person']"
1991,91842.png,"squatted trucks
for when sucking dick while
getting buttfucked justisnt gay
enough
","['Land vehicle', 'Vehicle', 'Car', 'Classic car', 'Coupé', 'Sedan', 'Automotive exterior', 'Full-size car', 'Hardtop', 'Model car']","['Wheel', 'Tire', 'Car', 'Tire']"
1992,91845.png,"kids enjoying some underwater diving
","['Fun', 'Water', 'Text', 'Wave', 'Adaptation', 'Friendship', 'Human', 'Photography', 'Vacation', 'Summer']","['Person', 'Person']"
1993,91853.png,"Kick islam
out of
india
म शवाय
","['Eyewear', 'Adaptation', 'Font', 'Poster', 'Photo caption', 'Photography', 'Glasses']","['Sunglasses', 'Person', 'Hat', 'Person', 'Glasses', 'Sunglasses', 'Glasses', 'Hat']"
1994,91856.png,"ahmed
16
i love you too
","['Goats', 'Goat', 'Photo caption', 'Wildlife', 'Nose', 'Snout', 'Adaptation', 'Organism', 'Photography', 'Font']",['Dog']
1995,91862.png,"europe has been peaceful
since theyleft
the middle east has súffered
since they arrived
coincidence?
","['Motor vehicle', 'Mode of transport', 'Photo caption', 'Vehicle', 'Car', 'Vehicle door', 'Automotive exterior', 'Job', 'Automotive window part', 'Driving']","['Person', 'Person', 'Person', 'Person', 'Outerwear', 'Person', 'Person', 'Hat']"
1996,91863.png,"shut up, slave!
happy 4th of july boss!
EO METNO ce RE TRARAND AT Pe e cn TIN WAN TO THE DA VORK
","['Crew', 'Team', 'Troop', 'Pole', 'History']","['Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person']"
1997,91872.png,"the world calls it:
love.
god calls it:
abomination
","['Text', 'Font', 'Line', 'Finger', 'Design', 'Hand', 'Technology', 'Photo caption', 'Writing', 'Graphic design']","['Packaged goods', 'Packaged goods']"
1998,92013.png,"""heeeadddd shoulders
wheel and frame
wheel and frame""
","['Arm', 'Compound bow', 'Recreation', 'Archery', 'Photography', 'Photo caption', 'Movie']","['Person', 'Tire']"
1999,92014.png,"stop making that face jonathan. you look silly.
","['Face', 'Hair', 'Forehead', 'Facial expression', 'Eyebrow', 'Cheek', 'Nose', 'Hairstyle', 'Skin', 'Chin']","['Person', 'Clothing']"
2000,92015.png,"good guy police officer
PEACE
capturing them young
","['Product', 'Youth', 'Event', 'Uniform', 'Job', 'Conversation', 'Gesture', 'Student']","['Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Shirt', 'Top', 'Clothing']"
2001,92016.png,"get ready for your future
white folks..
nuclear fire & eternal slavery!
","['Photo caption', 'Text', 'Font', 'Human', 'Photography', 'Internet meme', 'Album cover']","['Person', 'Outerwear', 'Pants', 'Belt']"
2002,92038.png,"whats wrong? why are youmad?
oh you don'thave any more food?
that sucks
","['Dog', 'Mammal', 'Vertebrate', 'Canidae', 'Dog breed', 'Photo caption', 'Carnivore', 'Shiba inu', 'Siberian husky', 'Sakhalin husky']",['Dog']
2003,92041.png,"sign says ""take a quarter""
takes two
","['Facial hair', 'Beard', 'Moustache', 'Hat', 'Font', 'Cowboy hat', 'Photo caption', 'Headgear', 'Fashion accessory', 'Fedora']","['Glasses', 'Fedora', 'Person']"
2004,92046.png,"they are terrorists
anyone who doesn't agree is an idiot
","['Event', 'Photo caption', 'Tourism']","['Person', 'Pants', 'Person', 'Pants', 'Pants', 'Person', 'Person', 'Person', 'Person', 'Person']"
2005,92051.png,"why is kinder egg black
outside and white inside?
because itit was black inside,
the black would steal the toy
","['Text', 'Job', 'Photo caption', 'Adaptation', 'Real estate', 'Media', 'Happy']","['Person', 'Laptop', 'Shirt', 'Clothing', 'Tableware', 'Mug', 'Bracelet', 'Tableware']"
2006,92056.png,"fuck multiculturalism
have white babies
","['Friendship', 'Photo caption', 'Mouth', 'Black hair', 'Photography', 'Hand', 'Leg', 'Font', 'Love', 'Finger']","['Person', 'Glasses', 'Bed']"
2007,92058.png,"how black people
became christians
","['Poster', 'Organism', 'Adaptation', 'Mythology']","['Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Clothing', 'Person', 'Clothing', 'Clothing']"
2008,92064.png,"after group sex mohammed.is very tired
","['Bovine', 'Adaptation', 'Livestock', 'Grass', 'Dairy cow', 'Cow-goat family']","['Person', 'Luggage & bags', 'Goat', 'Animal', 'Footwear', 'Person', 'Person', 'Footwear', 'Person', 'Luggage & bags']"
2009,92067.png,"you will never
see refugees from america.
when things turn to shit, we
don't run to another country, we
dust off our guns and fix it
","['Photo caption', 'Internet meme', 'Adaptation', 'Photography']",['Scarf']
2010,92068.png,"still better than mexican
","['Dish', 'Food', 'Cuisine', 'Ingredient', 'Poutine', 'Produce', 'Fast food', 'Flatbread', 'Comfort food', 'Staple food']","['Food', 'Food']"
2011,92075.png,"we need problem solvers
not racist and religious bigots in office
","['Public speaking', 'Speech', 'Spokesperson', 'Orator', 'Music artist', 'Photo caption', 'Font', 'Adaptation', 'Talent show', 'Event']","['Person', 'Earrings', 'Earrings']"
2012,92078.png,"and that's how you load a magazine into-the gun
","['Gun', 'Hand', 'Revolver', 'Finger', 'Trigger', 'Nail', 'Ammunition', 'Airsoft gun', 'Thumb']",[]
2013,92081.png,"this is a snakes mouth
it all makes
fucking sense now
","['Python family', 'Python', 'Reptile', 'Boa constrictor', 'Burmese python', 'Boa', 'Rock python', 'Snake', 'Adaptation', 'Scaled reptile']",['Snake']
2014,92085.png,"creeps into your childs room
empties his sack
","['Santa claus', 'Facial hair', 'Facial expression', 'Beard', 'Photo caption', 'Fictional character', 'Christmas', 'Holiday', 'Christmas eve', 'Smile']","['Person', 'Glove', 'Hat']"
2015,92086.png,"when i'm at the beach and need sun block
spray it all over me
","['Hair', 'Face', 'Eyebrow', 'Skin', 'Forehead', 'Hairstyle', 'Facial expression', 'Black hair', 'Chin', 'Lip']",['Person']
2016,92104.png,"bruce jenner's dog
","['Dog', 'Mammal', 'Vertebrate', 'Dog breed', 'Canidae', 'Carnivore', 'Police dog', 'Kunming wolfdog', 'Kai ken', 'Rare breed (dog)']",['Dog']
2017,92136.png,"spot the difference
","['Macaque', 'Primate', 'Herd', 'Rhesus macaque', 'Human', 'Crowd', 'Japanese macaque', 'Fur', 'Wildlife']","['Animal', 'Animal', 'Animal', 'Animal', 'Animal', 'Animal', 'Animal', 'Animal', 'Animal', 'Animal']"
2018,92140.png,"when you have a small dick and tell a jewish girl
to suckit,
i can't
","['Hair', 'Face', 'Hairstyle', 'Eyebrow', 'Chin', 'Beauty', 'Skin', 'Nose', 'Lip', 'Ear']","['Person', 'Clothing']"
2019,92143.png,"when you eat her ass and then she say
that she don't suck dick.
wayment
","['Child', 'Facial expression', 'Text', 'Toddler', 'Photo caption', 'Smile', 'Happy', 'Font', 'Photography', 'Baby']","['Person', 'Overall', 'Clothing']"
2020,92146.png,"WORLD/
TRAVEL &
TOURISM
COUNCIL
WORLD/
TRAVEL &
TOHRISM
without the wallNCIL.
D/
L&
KISM
NCIL
this is wboad cibaryet!
","['Advertising', 'Font', 'Album cover', 'Suit', 'White-collar worker', 'Shoe', 'Brand']","['Shoe', 'Shoe', 'Person', 'Pants', 'Couch', 'Furniture', 'Tie', 'Outerwear']"
2021,92148.png,"once a year,
women go completely crazy
for about 365 days
","['Basketball', 'Streetball', 'Basketball', 'Basketball player', 'Basketball moves', 'Basketball court', '3x3 (basketball)', 'Cool', 'Team sport', 'Photo caption']","['Basketball', 'Jeans', 'Person', 'Top', 'Person', 'Top', 'Person', 'Top']"
2022,92154.png,"what kind of punch can take
out 20 kids and 6 adults?
a sandy hook
","['Text', 'Finger', 'Skin', 'Photo caption', 'Hand', 'Font', 'Human', 'Joint', 'Friendship', 'Organism']",[]
2023,92157.png,"when you are that ugly
UGLYDOLLS
UGLYDOLLS
UGLYDOLLS
bous
DeLLS
Dous
Darbeus
you don't have a choice
","['Cartoon', 'Photo caption', 'Animated cartoon', 'Animation', 'Games']","['Toy', 'Toy', 'Toy', 'Toy', 'Toy']"
2024,92158.png,"fighting them is nothing new
letting them come into our land and spread their disease is
","['Photo caption', 'Adaptation', 'Snout', 'Organism', 'Mouth', 'Jaw', 'Soil', 'Rat']",['Animal']
2025,92160.png,"cash me auschwitz
how bow dach
","['Album cover', 'Photo caption', 'Suit', 'Photography', 'White-collar worker']","['Person', 'Tie']"
2026,92167.png,"i'm not saying it was aliens
CON
ON
but it was aliens
","['Photo caption', 'Facial hair', 'Human', 'Moustache', 'Organism', 'Beard', 'Font', 'Photography', 'Media', 'Internet meme']","['Glasses', 'Person', 'Microphone', 'Person', 'Clothing', 'Necklace', 'Clothing', 'Hat']"
2027,92168.png,"werejustheretoblow.youstupid brtish people o letingus inyourcouniry
","['Photo caption', 'Adaptation', 'Photography', 'Gesture']","['Shoe', 'Shoe', 'Shoe', 'Person', 'Person', 'Person', 'Top', 'Shorts', 'Top', 'Shoe']"
2028,92170.png,"rev al sharpton that gorilla
was 17 black and unarmed
","['Adaptation', 'Photo caption', 'Common chimpanzee', 'Organism', 'Plant', 'Primate', 'Wildlife']","['Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Hat']"
2029,92180.png,"meanwhile
at the isis strip club
","['Facial expression', 'Photo caption', 'Friendship', 'Photography', 'Human', 'Smile', 'Font', 'Adaptation', 'Sheep', 'Happy']","['Hat', 'Hat', 'Person', 'Person', 'Person', 'Hat', 'Animal', 'Hat']"
2030,92183.png,"ilhan omar told several republicans
that they should try shawarma,
a delicious middle eastern dish from her culture
","['Cheek', 'Forehead', 'Human', 'Photo caption', 'Font', 'Adaptation', 'Photography']","['Scarf', 'Person']"
2031,92185.png,"tired of bitches running
from the dick?
igiveyou the
clamp that bitch down 3000
","['Dog', 'Mammal', 'Vertebrate', 'Canidae', 'Dog breed', 'Carnivore', 'Photo caption', 'Dalmatian', 'Street dog', 'Snout']",['Dog']
2032,92187.png,"don't let this group
15
get you downs
し
","['Football player', 'Player', 'Poster', 'Sportswear', 'Advertising', 'Sports', 'Sports equipment', 'Team sport', 'Room', 'Ball game']","['Top', 'Shorts', 'Person', 'Ball', 'Footwear', 'Shoe']"
2033,92308.png,"april 15 tax reminder
don't forget to pay your taxes.
21 million illegal aliens
are depending on you!
Imuchas' gracias!
","['Hand', 'Organism', 'Font']",[]
2034,92314.png,"the difference between
you and hitler
at least hitler
Could use an oven
","['Cook', 'Text', 'Font', 'Photo caption', 'Headgear', 'Photography', 'Chef']","['Hat', 'Person', 'Outerwear']"
2035,92317.png,"you either die a hero, or live long enough to become the villain
","['Green', 'Fun', 'Youth', 'Leisure', 'Cool', 'Event', 'Festival', 'Happy', 'Smile', 'Performance']","['Hat', 'Person', 'Person', 'Necklace', 'Top', 'Top', 'Umbrella']"
2036,92341.png,"if the bill of your hat is flat
and has a sticker on it
i just asssume you're
a douche bag
","['Photo caption', 'Adaptation', 'Terrestrial animal', 'Organism', 'Wildlife', 'Tree', 'Photography', 'Branch', 'Marsupial']","['Animal', 'Animal']"
2037,92354.png,"this is my step ladder
i never knew
my real ladder
","['Easel', 'Ladder', 'Photography', 'Tripod', 'Photo caption', 'Tool', 'Cameras & optics']","['Ladder', 'Person', 'Pants', 'Top']"
